,First Name,Last Name,Query_text,Arxiv-id,Time,Subject,Count,Inst_Count,Raw_Count,Arxiv_id,Contributor_0,Contributor_1,Contributor_2,Contributor_3,Contributor_4,Contributor_5,Contributor_6,Contributor_7,Contributor_8,Contributor_10,Contributor_9,Contributor_11,Contributor_12,Contributor_13,Contributor_14,Contributor_15,Contributor_16,Contributor_17,Contributor_18,Contributor_19,Contributor_20,Contributor_21,Contributor_22,Contributor_23,Contributor_24,Contributor_25,Contributor_26,Contributor_27,Contributor_28,Contributor_29,Contributor_30,Contributor_31,Contributor_32,Contributor_33,Contributor_34,Contributor_35,Contributor_36,Contributor_37,Contributor_38,Contributor_39,Contributor_40,Contributor_41,Contributor_42,Contributor_43,Contributor_44,Contributor_45,Contributor_46,Contributor_47,Contributor_48,Contributor_49,Contributor_50,Contributor_51,Contributor_52,Contributor_53,Contributor_54,Contributor_55,Contributor_56,Contributor_57,Contributor_58,Contributor_59,Contributor_60,Contributor_61,Contributor_62,Contributor_63,Contributor_64,Contributor_65,Contributor_66,Contributor_67,Contributor_68,Contributor_69,Contributor_70,Contributor_71,Contributor_72,Contributor_73,Contributor_74,Contributor_75,Contributor_100,Contributor_101,Contributor_102,Contributor_103,Contributor_104,Contributor_105,Contributor_106,Contributor_107,Contributor_108,Contributor_109,Contributor_110,Contributor_111,Contributor_112,Contributor_113,Contributor_114,Contributor_115,Contributor_116,Contributor_117,Contributor_118,Contributor_119,Contributor_120,Contributor_121,Contributor_122,Contributor_123,Contributor_124,Contributor_125,Contributor_126,Contributor_127,Contributor_128,Contributor_129,Contributor_130,Contributor_131,Contributor_132,Contributor_133,Contributor_134,Contributor_135,Contributor_136,Contributor_137,Contributor_138,Contributor_139,Contributor_140,Contributor_141,Contributor_142,Contributor_143,Contributor_144,Contributor_145,Contributor_146,Contributor_147,Contributor_148,Contributor_149,Contributor_150,Contributor_151,Contributor_152,Contributor_153,Contributor_154,Contributor_155,Contributor_156,Contributor_157,Contributor_158,Contributor_159,Contributor_160,Contributor_161,Contributor_162,Contributor_163,Contributor_164,Contributor_76,Contributor_77,Contributor_78,Contributor_79,Contributor_80,Contributor_81,Contributor_82,Contributor_83,Contributor_84,Contributor_85,Contributor_86,Contributor_87,Contributor_88,Contributor_89,Contributor_90,Contributor_91,Contributor_92,Contributor_93,Contributor_94,Contributor_95,Contributor_96,Contributor_97,Contributor_98,Contributor_99,Contributor_165,Contributor_166,Contributor_167,Contributor_168,Contributor_169,Contributor_170,Contributor_171,Contributor_172,Contributor_173,Contributor_174,Contributor_175,Contributor_176,Contributor_177,Contributor_178,Contributor_179,Contributor_180,Contributor_181,Contributor_182,Contributor_183,Contributor_184,Contributor_185,Contributor_186,Contributor_187,Contributor_188,Contributor_189,Contributor_190,Contributor_191,Contributor_192,Contributor_193,Contributor_194,Contributor_195,Contributor_196,Contributor_197,Contributor_198,Contributor_199
898,Adam,Brandenburger,Brandenburger_A,,2014-12-30,"[quant-ph, F.4.0]",8.0,8.0,8.0,1412.8523v1,Samson Abramsky,Adam Brandenburger,Andrei Savochkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,David,Cai,Cai_D,,2005-06-03,"[math-ph, math.MP]",5.0,4.0,24.0,math-ph/0506011v2,Boris Gershgorin,Yuri V. Lvov,David Cai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,David,Cai,Cai_D,,2007-03-26,[nlin.CD],5.0,4.0,24.0,nlin/0703051v1,Boris Gershgorin,Yuri V. Lvov,David Cai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,David,Cai,Cai_D,,2010-04-29,[cs.IR],5.0,4.0,24.0,1004.5370v1,Dell Zhang,Jun Wang,Deng Cai,Jinsong Lu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,David,Cai,Cai_D,,2007-07-15,[cond-mat.soft],5.0,4.0,24.0,0707.2235v1,Nicholas Sambelashvili,A. W. C. Lau,David Cai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,David,Cai,Cai_D,,2012-05-14,"[cs.IR, cs.LG]",5.0,4.0,24.0,1205.2930v1,Yue Lin,Deng Cai,Cheng Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,Andrew,Caplan,Caplan_A,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,Xi,Chen,Chen_Xi,,2009-03-30,"[cond-mat.mes-hall, cond-mat.mtrl-sci]",27.0,3.0,219.0,0903.5187v1,Xi Chen,Yue Ban,Chun-Fang Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Xi,Chen,Chen_Xi,,2012-01-20,"[physics.atm-clus, cond-mat.mes-hall, cond-mat.mtrl-sci]",27.0,3.0,219.0,1201.4269v1,Xi Chen,Mikkel Strange,Hannu Hakkinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Xi,Chen,Chen_Xi,,2013-11-09,"[cond-mat.mes-hall, cond-mat.mtrl-sci]",27.0,3.0,219.0,1311.2144v1,Zheng-Zhe Lin,Xi Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Xi,Chen,Chen_Xi,,2014-10-02,"[math.ST, stat.TH]",27.0,3.0,219.0,1410.0503v2,Xi Chen,Adityanand Guntuboyina,Yuchen Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,Xi,Chen,Chen_Xi,,2014-05-14,[cs.NI],27.0,3.0,219.0,1405.3368v1,Lurong Jiang,Xinyu Jin,Yongxiang Xia,Bo Ouyang,Duanpo Wu,Xi Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,Xi,Chen,Chen_Xi,,2013-12-03,[cond-mat.mtrl-sci],27.0,3.0,219.0,1312.0771v1,Fan-Xin Meng,Chen Ming,Xi Chen,Wei-Feng Yu,Xi-Jing Ning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,Xi,Chen,Chen_Xi,,2015-04-14,"[cond-mat.mes-hall, cond-mat.mtrl-sci]",27.0,3.0,219.0,1504.03397v2,Can-Li Song,Lili Wang,Ke He,Shuai-Hua Ji,Xi Chen,Xu-Cun Ma,Qi-Kun Xue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,Xi,Chen,Chen_Xi,,2011-06-09,"[cond-mat.mtrl-sci, cond-mat.mes-hall, cond-mat.str-el]",27.0,3.0,219.0,1106.1755v3,Jinsong Zhang,Cui-Zu Chang,Zuocheng Zhang,Jing Wen,Xiao Feng,Kang Li,Minhao Liu,Ke He,Lili Wang,Qi-Kun Xue,Xi Chen,Xucun Ma,Yayu Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,Xi,Chen,Chen_Xi,,2011-11-03,[cond-mat.mtrl-sci],27.0,3.0,219.0,1111.0817v2,Yeping Jiang,Y. Y. Sun,Mu Chen,Yilin Wang,Zhi Li,Canli Song,Ke He,Lili Wang,Xi Chen,Xucun Ma,Qi-Kun Xue,S. B. Zhang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,Xi,Chen,Chen_Xi,,2011-11-07,[cond-mat.mtrl-sci],27.0,3.0,219.0,1111.1485v1,Yeping Jiang,Yilin Wang,Mu Chen,Zhi Li,Canli Song,Ke He,Lili Wang,Xi Chen,Xucun Ma,,Qi-Kun Xue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,Xi,Chen,Chen_Xi,,2012-12-03,[cond-mat.mtrl-sci],27.0,3.0,219.0,1212.0481v1,Jihwey Park,Yeong-Ah Soh,G. Aeppli,S. R. Bland,Xie-Gang Zhu,Xi Chen,Qi-Kun Xue,Francois Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Xi,Chen,Chen_Xi,,2013-05-16,[cond-mat.mtrl-sci],27.0,3.0,219.0,1305.3766v1,Yeping Jiang,Zhi Li,Canli Song,Mu Chen,Richard L. Greene,Ke He,Lili Wang,Xi Chen,Xucun Ma,,Qi-Kun Xue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,Xi,Chen,Chen_Xi,,2014-09-24,"[cond-mat.mtrl-sci, cond-mat.mes-hall]",27.0,3.0,219.0,1409.6862v1,Zuocheng Zhang,Xiao Feng,Minghua Guo,Kang Li,Jinsong Zhang,Yunbo Ou,Yang Feng,Lili Wang,Xi Chen,Xucun Ma,Ke He,Qikun Xue,Yayu Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,Xi,Chen,Chen_Xi,,2015-03-11,"[cond-mat.mtrl-sci, cond-mat.supr-con]",27.0,3.0,219.0,1503.03216v1,Kai Chang,Peng Deng,Teng Zhang,Hai-Cheng Lin,Kun Zhao,Shuai-Hua Ji,Lili Wang,Ke He,Xu-Cun Ma,Qi-Kun Xue,Xi Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Xi,Chen,Chen_Xi,,2010-11-04,"[cond-mat.mtrl-sci, cond-mat.str-el]",27.0,3.0,219.0,1011.1055v1,Minhao Liu,Cui-Zu Chang,Zuocheng Zhang,Yi Zhang,Wei Ruan,Ke He,Li-li Wang,Xi Chen,Jin-Feng Jia,Qi-Kun Xue,Shou-Cheng Zhang,Xucun Ma,Yayu Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Xi,Chen,Chen_Xi,,2011-03-17,"[cond-mat.mtrl-sci, cond-mat.mes-hall]",27.0,3.0,219.0,1103.3353v1,Minhao Liu Jinsong Zhang,Cui-Zu Chang,Zuocheng Zhang,Xiao Feng,Kang Li,Ke He,Li-li Wang,Xi Chen,Xi Dai,Qi-Kun Xue,Zhong Fang,Xucun Ma,Yayu Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,Xi,Chen,Chen_Xi,,2014-02-04,[cond-mat.mtrl-sci],27.0,3.0,219.0,1402.0609v1,Chenhui Yan,Junwei Liu,Yunyi Zang,Jianfeng Wang,Zhenyu Wang,Peng Wang,Zhi-Dong Zhang,Lili Wang,Xucun Ma,Ke He,Shuaihua Ji,Liang Fu,Wenhui Duan,Qi-Kun Xue,Xi Chen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,Xi,Chen,Chen_Xi,,2009-11-19,"[cond-mat.mtrl-sci, cond-mat.mes-hall]",27.0,3.0,219.0,0911.3706v4,Yi Zhang,Ke He,Cui-Zu Chang,Can-Li Song,Lili Wang,Xi Chen,Jinfeng Jia,Zhong Fang,Xi Dai,Shun-Qing Shen,Wen-Yu Shan,Qian Niu,Xiaoliang Qi,Shou-Cheng Zhang,Xucun Ma,Qi-Kun Xue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Xi,Chen,Chen_Xi,,2014-10-20,[cond-mat.mtrl-sci],27.0,3.0,219.0,1410.5133v1,Cui-Zu Chang,Peizhe Tang,Yi-Lin Wang,Xiao Feng,Kang Li,Zuocheng Zhang,Yayu Wang,Li-Li Wang,Xi Chen,Wenhui Duan,Chaoxing Liu,Ke He,Xu-Cun Ma,Qi-Kun Xue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,Xi,Chen,Chen_Xi,,2015-01-17,"[cond-mat.mtrl-sci, cond-mat.mes-hall]",27.0,3.0,219.0,1501.04139v1,Cui-Zu Chang,Zuocheng Zhang,Kang Li,Xiao Feng,Jinsong Zhang,Minghua Guo,Yang Feng,Jing Wang,Li-Li Wang,Xi Chen,Xu-Cun Ma,Yayu Wang,Ke He,Qi-Kun Xue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,Xi,Chen,Chen_Xi,,2015-02-27,"[cond-mat.mtrl-sci, cond-mat.mes-hall]",27.0,3.0,219.0,1502.07794v1,Jinsong Zhang,Xiao Feng,Yong Xu,Minghua Guo,Zuocheng Zhang,Yunbo Ou,Yang Feng,Kang Li,Haijun Zhang,Xi Chen,Lili Wang,Zhongxue Gan,Shou-Cheng Zhang,Ke He,Xucun Ma,Qi-Kun Xue,Yayu Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,Xi,Chen,Chen_Xi,,2011-08-24,"[cond-mat.mtrl-sci, cond-mat.mes-hall]",27.0,3.0,219.0,1108.4754v2,Cui-Zu Chang,Jin-Song Zhang,Min-Hao Liu,Zuo-Cheng Zhang,Xiao Feng,Kang Li,Li-Li Wang,Xi Chen,Xi Dai,Xiao-Liang Qi,Zhong Fang,Shou-Cheng Zhang,Yayu Wang,Ke He,Xu-Cun Ma,Qi-Kun Xue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,Xi,Chen,Chen_Xi,,2009-12-27,"[cond-mat.mes-hall, cond-mat.mtrl-sci]",27.0,3.0,219.0,0912.5054v1,Yao-Yi Li,Guang Wang,Xie-Gang Zhu,Min-Hao Liu,Cun Ye,Xi Chen,Ya-Yu Wang,Ke He,Li-Li Wang,Hai-Jun Zhang,Xu-Cun Ma,Xi Dai,Zhong Fang,Xin-Cheng Xie,Ying Liu,Xiao-Liang Qi,Jin-Feng Jia,Shou-Cheng Zhang,Qi-Kun Xue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,Xi,Chen,Chen_Xi,,2014-02-06,"[cond-mat.supr-con, cond-mat.mtrl-sci, cond-mat.str-el]",27.0,3.0,219.0,1402.1400v1,Xu Liu,Defa Liu,Wenhao Zhang,Junfeng He,Lin Zhao,Shaolong He,Daixiang Mou,Fansen Li,Chenjia Tang,Lili Wang,Zhi Li,Yingying Peng,Yan Liu,Chaoyu Chen,Li Yu,Guodong Liu,Xiaoli Dong,Jun Zhang,Chuangtian Chen,Zuyan Xu,Xi Chen,Xucun Ma,Qikun Xue,X. J. Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,Xi,Chen,Chen_Xi,,2012-07-30,"[cond-mat.supr-con, cond-mat.mtrl-sci, cond-mat.str-el]",27.0,3.0,219.0,1207.6823v1,Shaolong He,Junfeng He,Wenhao Zhang,Lin Zhao,Defa Liu,Xu Liu,Daixiang Mou,Yun-Bo Ou,Qing-Yan Wang,Lili Wang,Zhi Li,Yingying Peng,Yan Liu,Chaoyu Chen,Li Yu,Guodong Liu,Xiaoli Dong,Jun Zhang,Chuangtian Chen,Zuyan Xu,Xi Chen,Xucun Ma,Qikun Xue,X. J. Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,Xi,Chen,Chen_Xi,,2013-09-25,"[cond-mat.supr-con, cond-mat.mtrl-sci, cond-mat.str-el]",27.0,3.0,219.0,1309.6676v2,Eryin Wang,Hao Ding,Alexei V. Fedorov,Wei Yao,Zhi Li,Yan-Feng Lv,Kun Zhao,Li-Guo Zhang,Zhijun Xu,Ruidan Zhong,John Schneeloch,Shuai-Hua Ji,Lili Wang,Ke He,Xucun Ma,Genda Gu,Hong Yao,Qi-Kun Xue,Xi Chen,Shuyun Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,Xi,Chen,Chen_Xi,,2014-01-28,"[cond-mat.supr-con, cond-mat.mtrl-sci, cond-mat.str-el]",27.0,3.0,219.0,1401.7115v1,Junfeng He,Xu Liu,Wenhao Zhang,Lin Zhao,Defa Liu,Shaolong He,Daixiang Mou,Fansen Li,Chenjia Tang,Lili Wang,Zhi Li,Yingying Peng,Yan Liu,Chaoyu Chen,Li Yu,Guodong Liu,Xiaoli Dong,Jun Zhang,Chuangtian Chen,Zuyan Xu,Xi Chen,Xucun Ma,Qikun Xue,X. J. Zhou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,Gloria,Coruzzi,Coruzzi_G,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,Kyle,Cranmer,Cranmer_K,,2005-11-03,[physics.data-an],34.0,17.0,34.0,physics/0511028v2,Kyle Cranmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
